	SRA	newname
430	SRR6520278	smartseq_BladderTissue_bladder_cell_430
431	SRR6520747	smartseq_BladderTissue_bladder_cell_431
432	SRR6519545	smartseq_BladderTissue_bladder_urothelial_cell_432
433	SRR6519916	smartseq_BladderTissue_bladder_cell_433
434	SRR6520279	smartseq_BladderTissue_bladder_cell_434
435	SRR6520749	smartseq_BladderTissue_bladder_urothelial_cell_435
436	SRR6519567	smartseq_BladderTissue_bladder_urothelial_cell_436
437	SRR6521669	smartseq_BladderTissue_bladder_urothelial_cell_437
438	SRR6519917	smartseq_BladderTissue_bladder_cell_438
439	SRR6520280	smartseq_BladderTissue_bladder_cell_439
440	SRR6520751	smartseq_BladderTissue_bladder_urothelial_cell_440
441	SRR6519678	smartseq_BladderTissue_bladder_cell_441
442	SRR6521692	smartseq_BladderTissue_bladder_cell_442
443	SRR6519930	smartseq_BladderTissue_bladder_cell_443
444	SRR6520296	smartseq_BladderTissue_bladder_cell_444
445	SRR6520782	smartseq_BladderTissue_bladder_cell_445
446	SRR6519856	smartseq_BladderTissue_bladder_urothelial_cell_446
447	SRR6519938	smartseq_BladderTissue_bladder_cell_447
448	SRR6520306	smartseq_BladderTissue_bladder_cell_448
449	SRR6520802	smartseq_BladderTissue_bladder_urothelial_cell_449
450	SRR6519878	smartseq_BladderTissue_bladder_urothelial_cell_450
451	SRR6519939	smartseq_BladderTissue_bladder_cell_451
452	SRR6520307	smartseq_BladderTissue_bladder_cell_452
453	SRR6520804	smartseq_BladderTissue_bladder_urothelial_cell_453
454	SRR6519940	smartseq_BladderTissue_bladder_cell_454
455	SRR6520308	smartseq_BladderTissue_bladder_cell_455
456	SRR6520806	smartseq_BladderTissue_bladder_urothelial_cell_456
457	SRR6520309	smartseq_BladderTissue_bladder_cell_457
458	SRR6520808	smartseq_BladderTissue_bladder_urothelial_cell_458
459	SRR6519900	smartseq_BladderTissue_bladder_cell_459
460	SRR6519941	smartseq_BladderTissue_bladder_cell_460
461	SRR6520310	smartseq_BladderTissue_bladder_cell_461
462	SRR6520810	smartseq_BladderTissue_bladder_urothelial_cell_462
463	SRR6519922	smartseq_BladderTissue_bladder_cell_463
464	SRR6519658	smartseq_BladderTissue_bladder_urothelial_cell_464
465	SRR6519942	smartseq_BladderTissue_bladder_urothelial_cell_465
466	SRR6520312	smartseq_BladderTissue_bladder_urothelial_cell_466
467	SRR6520813	smartseq_BladderTissue_bladder_urothelial_cell_467
468	SRR6519944	smartseq_BladderTissue_bladder_cell_468
469	SRR6519943	smartseq_BladderTissue_bladder_urothelial_cell_469
470	SRR6520313	smartseq_BladderTissue_bladder_urothelial_cell_470
471	SRR6520815	smartseq_BladderTissue_bladder_urothelial_cell_471
472	SRR6519945	smartseq_BladderTissue_bladder_urothelial_cell_472
473	SRR6520314	smartseq_BladderTissue_bladder_urothelial_cell_473
474	SRR6520817	smartseq_BladderTissue_bladder_urothelial_cell_474
475	SRR6519946	smartseq_BladderTissue_bladder_urothelial_cell_475
476	SRR6520315	smartseq_BladderTissue_bladder_urothelial_cell_476
477	SRR6520819	smartseq_BladderTissue_bladder_urothelial_cell_477
478	SRR6521725	smartseq_BladderTissue_bladder_urothelial_cell_478
479	SRR6519947	smartseq_BladderTissue_bladder_urothelial_cell_479
480	SRR6520316	smartseq_BladderTissue_bladder_urothelial_cell_480
481	SRR6520821	smartseq_BladderTissue_bladder_urothelial_cell_481
482	SRR6519700	smartseq_BladderTissue_bladder_cell_482
483	SRR6521694	smartseq_BladderTissue_bladder_cell_483
484	SRR6519651	smartseq_BladderTissue_bladder_cell_484
485	SRR6519931	smartseq_BladderTissue_bladder_cell_485
486	SRR6520297	smartseq_BladderTissue_bladder_cell_486
487	SRR6520784	smartseq_BladderTissue_bladder_cell_487
488	SRR6519948	smartseq_BladderTissue_bladder_urothelial_cell_488
489	SRR6520317	smartseq_BladderTissue_bladder_urothelial_cell_489
490	SRR6520824	smartseq_BladderTissue_bladder_urothelial_cell_490
491	SRR6519949	smartseq_BladderTissue_bladder_urothelial_cell_491
492	SRR6520318	smartseq_BladderTissue_bladder_urothelial_cell_492
493	SRR6520826	smartseq_BladderTissue_bladder_urothelial_cell_493
494	SRR6519950	smartseq_BladderTissue_bladder_urothelial_cell_494
495	SRR6520828	smartseq_BladderTissue_bladder_urothelial_cell_495
496	SRR6519722	smartseq_BladderTissue_bladder_cell_496
497	SRR6520298	smartseq_BladderTissue_bladder_cell_497
498	SRR6520786	smartseq_BladderTissue_bladder_cell_498
499	SRR6519745	smartseq_BladderTissue_bladder_cell_499
500	SRR6519934	smartseq_BladderTissue_bladder_cell_500
501	SRR6520299	smartseq_BladderTissue_bladder_cell_501
502	SRR6520788	smartseq_BladderTissue_bladder_cell_502
503	SRR6519767	smartseq_BladderTissue_bladder_urothelial_cell_503
504	SRR6520301	smartseq_BladderTissue_bladder_cell_504
505	SRR6520791	smartseq_BladderTissue_bladder_cell_505
506	SRR6519789	smartseq_BladderTissue_bladder_urothelial_cell_506
507	SRR6519935	smartseq_BladderTissue_bladder_cell_507
508	SRR6520302	smartseq_BladderTissue_bladder_cell_508
509	SRR6520793	smartseq_BladderTissue_bladder_cell_509
510	SRR6519811	smartseq_BladderTissue_bladder_urothelial_cell_510
511	SRR6519653	smartseq_BladderTissue_bladder_cell_511
512	SRR6519936	smartseq_BladderTissue_bladder_cell_512
513	SRR6520303	smartseq_BladderTissue_bladder_cell_513
514	SRR6520795	smartseq_BladderTissue_bladder_cell_514
515	SRR6519833	smartseq_BladderTissue_bladder_urothelial_cell_515
516	SRR6521707	smartseq_BladderTissue_bladder_urothelial_cell_516
517	SRR6519937	smartseq_BladderTissue_bladder_cell_517
518	SRR6520304	smartseq_BladderTissue_bladder_cell_518
519	SRR6520797	smartseq_BladderTissue_bladder_urothelial_cell_519
520	SRR6519655	smartseq_BladderTissue_bladder_urothelial_cell_520
521	SRR6520305	smartseq_BladderTissue_bladder_cell_521
522	SRR6520799	smartseq_BladderTissue_bladder_urothelial_cell_522
523	SRR6519967	smartseq_BladderTissue_bladder_cell_523
524	SRR6521729	smartseq_BladderTissue_bladder_cell_524
525	SRR6519660	smartseq_BladderTissue_bladder_cell_525
526	SRR6519951	smartseq_BladderTissue_bladder_cell_526
527	SRR6520319	smartseq_BladderTissue_bladder_cell_527
528	SRR6520830	smartseq_BladderTissue_bladder_cell_528
529	SRR6520122	smartseq_BladderTissue_bladder_urothelial_cell_529
530	SRR6520328	smartseq_BladderTissue_bladder_cell_530
531	SRR6520851	smartseq_BladderTissue_bladder_urothelial_cell_531
532	SRR6520144	smartseq_BladderTissue_bladder_urothelial_cell_532
533	SRR6520329	smartseq_BladderTissue_bladder_cell_533
534	SRR6520166	smartseq_BladderTissue_bladder_urothelial_cell_534
535	SRR6520330	smartseq_BladderTissue_bladder_cell_535
536	SRR6520853	smartseq_BladderTissue_bladder_urothelial_cell_536
537	SRR6519962	smartseq_BladderTissue_bladder_cell_537
538	SRR6520331	smartseq_BladderTissue_bladder_cell_538
539	SRR6520855	smartseq_BladderTissue_bladder_urothelial_cell_539
540	SRR6520189	smartseq_BladderTissue_bladder_cell_540
541	SRR6519671	smartseq_BladderTissue_bladder_urothelial_cell_541
542	SRR6519963	smartseq_BladderTissue_bladder_cell_542
543	SRR6520332	smartseq_BladderTissue_bladder_cell_543
544	SRR6520858	smartseq_BladderTissue_bladder_urothelial_cell_544
545	SRR6521760	smartseq_BladderTissue_bladder_urothelial_cell_545
546	SRR6519673	smartseq_BladderTissue_bladder_urothelial_cell_546
547	SRR6519964	smartseq_BladderTissue_bladder_urothelial_cell_547
548	SRR6520334	smartseq_BladderTissue_bladder_urothelial_cell_548
549	SRR6520860	smartseq_BladderTissue_bladder_urothelial_cell_549
550	SRR6520211	smartseq_BladderTissue_bladder_cell_550
551	SRR6519675	smartseq_BladderTissue_bladder_urothelial_cell_551
552	SRR6519965	smartseq_BladderTissue_bladder_urothelial_cell_552
553	SRR6520335	smartseq_BladderTissue_bladder_urothelial_cell_553
554	SRR6520862	smartseq_BladderTissue_bladder_urothelial_cell_554
555	SRR6519966	smartseq_BladderTissue_bladder_urothelial_cell_555
556	SRR6520336	smartseq_BladderTissue_bladder_urothelial_cell_556
557	SRR6520864	smartseq_BladderTissue_bladder_urothelial_cell_557
558	SRR6519968	smartseq_BladderTissue_bladder_urothelial_cell_558
559	SRR6520337	smartseq_BladderTissue_bladder_urothelial_cell_559
560	SRR6520866	smartseq_BladderTissue_bladder_urothelial_cell_560
561	SRR6521769	smartseq_BladderTissue_bladder_urothelial_cell_561
562	SRR6519969	smartseq_BladderTissue_bladder_urothelial_cell_562
563	SRR6520338	smartseq_BladderTissue_bladder_urothelial_cell_563
564	SRR6520869	smartseq_BladderTissue_bladder_urothelial_cell_564
565	SRR6519989	smartseq_BladderTissue_bladder_cell_565
566	SRR6519662	smartseq_BladderTissue_bladder_cell_566
567	SRR6519952	smartseq_BladderTissue_bladder_cell_567
568	SRR6520320	smartseq_BladderTissue_bladder_cell_568
569	SRR6520832	smartseq_BladderTissue_bladder_cell_569
570	SRR6521771	smartseq_BladderTissue_bladder_urothelial_cell_570
571	SRR6519970	smartseq_BladderTissue_bladder_urothelial_cell_571
572	SRR6520339	smartseq_BladderTissue_bladder_urothelial_cell_572
573	SRR6520871	smartseq_BladderTissue_bladder_urothelial_cell_573
574	SRR6519971	smartseq_BladderTissue_bladder_urothelial_cell_574
575	SRR6520340	smartseq_BladderTissue_bladder_urothelial_cell_575
576	SRR6520873	smartseq_BladderTissue_bladder_urothelial_cell_576
577	SRR6521773	smartseq_BladderTissue_bladder_urothelial_cell_577
578	SRR6519972	smartseq_BladderTissue_bladder_urothelial_cell_578
579	SRR6520341	smartseq_BladderTissue_bladder_urothelial_cell_579
580	SRR6520875	smartseq_BladderTissue_bladder_urothelial_cell_580
581	SRR6520011	smartseq_BladderTissue_bladder_cell_581
582	SRR6519953	smartseq_BladderTissue_bladder_cell_582
583	SRR6520321	smartseq_BladderTissue_bladder_cell_583
584	SRR6520835	smartseq_BladderTissue_bladder_cell_584
585	SRR6520033	smartseq_BladderTissue_bladder_cell_585
586	SRR6521736	smartseq_BladderTissue_bladder_cell_586
587	SRR6519954	smartseq_BladderTissue_bladder_cell_587
588	SRR6520837	smartseq_BladderTissue_bladder_cell_588
589	SRR6520055	smartseq_BladderTissue_bladder_urothelial_cell_589
590	SRR6519957	smartseq_BladderTissue_bladder_cell_590
591	SRR6520323	smartseq_BladderTissue_bladder_cell_591
592	SRR6520839	smartseq_BladderTissue_bladder_cell_592
593	SRR6520078	smartseq_BladderTissue_bladder_urothelial_cell_593
594	SRR6519666	smartseq_BladderTissue_bladder_cell_594
595	SRR6519958	smartseq_BladderTissue_bladder_cell_595
596	SRR6520324	smartseq_BladderTissue_bladder_cell_596
597	SRR6520841	smartseq_BladderTissue_bladder_cell_597
598	SRR6520100	smartseq_BladderTissue_bladder_urothelial_cell_598
599	SRR6521743	smartseq_BladderTissue_bladder_cell_599
600	SRR6519959	smartseq_BladderTissue_bladder_cell_600
601	SRR6520325	smartseq_BladderTissue_bladder_cell_601
602	SRR6520843	smartseq_BladderTissue_bladder_cell_602
603	SRR6521745	smartseq_BladderTissue_bladder_urothelial_cell_603
604	SRR6519669	smartseq_BladderTissue_bladder_urothelial_cell_604
605	SRR6519960	smartseq_BladderTissue_bladder_cell_605
606	SRR6520326	smartseq_BladderTissue_bladder_cell_606
607	SRR6520847	smartseq_BladderTissue_bladder_urothelial_cell_607
608	SRR6519961	smartseq_BladderTissue_bladder_cell_608
609	SRR6520327	smartseq_BladderTissue_bladder_cell_609
610	SRR6520849	smartseq_BladderTissue_bladder_urothelial_cell_610
611	SRR6520233	smartseq_BladderTissue_bladder_cell_611
612	SRR6519973	smartseq_BladderTissue_bladder_cell_612
613	SRR6520342	smartseq_BladderTissue_bladder_cell_613
614	SRR6520877	smartseq_BladderTissue_bladder_cell_614
615	SRR6519686	smartseq_BladderTissue_bladder_urothelial_cell_615
616	SRR6519982	smartseq_BladderTissue_bladder_cell_616
617	SRR6520352	smartseq_BladderTissue_bladder_cell_617
618	SRR6520897	smartseq_BladderTissue_bladder_urothelial_cell_618
619	SRR6520388	smartseq_BladderTissue_bladder_urothelial_cell_619
620	SRR6521796	smartseq_BladderTissue_bladder_urothelial_cell_620
621	SRR6520353	smartseq_BladderTissue_bladder_cell_621
622	SRR6520899	smartseq_BladderTissue_bladder_urothelial_cell_622
623	SRR6520411	smartseq_BladderTissue_bladder_urothelial_cell_623
624	SRR6521799	smartseq_BladderTissue_bladder_urothelial_cell_624
625	SRR6519688	smartseq_BladderTissue_bladder_urothelial_cell_625
626	SRR6520354	smartseq_BladderTissue_bladder_cell_626
627	SRR6520902	smartseq_BladderTissue_bladder_urothelial_cell_627
628	SRR6520433	smartseq_BladderTissue_bladder_cell_628
629	SRR6519691	smartseq_BladderTissue_bladder_urothelial_cell_629
630	SRR6520356	smartseq_BladderTissue_bladder_cell_630
631	SRR6520904	smartseq_BladderTissue_bladder_urothelial_cell_631
632	SRR6520455	smartseq_BladderTissue_bladder_cell_632
633	SRR6519693	smartseq_BladderTissue_bladder_urothelial_cell_633
634	SRR6520357	smartseq_BladderTissue_bladder_cell_634
635	SRR6520906	smartseq_BladderTissue_bladder_urothelial_cell_635
636	SRR6519983	smartseq_BladderTissue_bladder_urothelial_cell_636
637	SRR6520358	smartseq_BladderTissue_bladder_urothelial_cell_637
638	SRR6520908	smartseq_BladderTissue_bladder_urothelial_cell_638
639	SRR6520477	smartseq_BladderTissue_bladder_cell_639
640	SRR6519695	smartseq_BladderTissue_bladder_urothelial_cell_640
641	SRR6519984	smartseq_BladderTissue_bladder_urothelial_cell_641
642	SRR6520359	smartseq_BladderTissue_bladder_urothelial_cell_642
643	SRR6520910	smartseq_BladderTissue_bladder_urothelial_cell_643
644	SRR6520360	smartseq_BladderTissue_bladder_urothelial_cell_644
645	SRR6520913	smartseq_BladderTissue_bladder_urothelial_cell_645
646	SRR6521812	smartseq_BladderTissue_bladder_urothelial_cell_646
647	SRR6519985	smartseq_BladderTissue_bladder_urothelial_cell_647
648	SRR6520361	smartseq_BladderTissue_bladder_urothelial_cell_648
649	SRR6520915	smartseq_BladderTissue_bladder_urothelial_cell_649
650	SRR6519986	smartseq_BladderTissue_bladder_urothelial_cell_650
651	SRR6520362	smartseq_BladderTissue_bladder_urothelial_cell_651
652	SRR6520917	smartseq_BladderTissue_bladder_urothelial_cell_652
653	SRR6520255	smartseq_BladderTissue_bladder_cell_653
654	SRR6521776	smartseq_BladderTissue_bladder_cell_654
655	SRR6519974	smartseq_BladderTissue_bladder_cell_655
656	SRR6520343	smartseq_BladderTissue_bladder_cell_656
657	SRR6520880	smartseq_BladderTissue_bladder_cell_657
658	SRR6519987	smartseq_BladderTissue_bladder_urothelial_cell_658
659	SRR6520363	smartseq_BladderTissue_bladder_urothelial_cell_659
660	SRR6520919	smartseq_BladderTissue_bladder_urothelial_cell_660
661	SRR6519988	smartseq_BladderTissue_bladder_urothelial_cell_661
662	SRR6520364	smartseq_BladderTissue_bladder_urothelial_cell_662
663	SRR6520921	smartseq_BladderTissue_bladder_urothelial_cell_663
664	SRR6519990	smartseq_BladderTissue_bladder_urothelial_cell_664
665	SRR6520365	smartseq_BladderTissue_bladder_urothelial_cell_665
666	SRR6520924	smartseq_BladderTissue_bladder_urothelial_cell_666
667	SRR6520277	smartseq_BladderTissue_bladder_cell_667
668	SRR6519677	smartseq_BladderTissue_bladder_cell_668
669	SRR6520345	smartseq_BladderTissue_bladder_cell_669
670	SRR6520882	smartseq_BladderTissue_bladder_cell_670
671	SRR6520300	smartseq_BladderTissue_bladder_cell_671
672	SRR6519680	smartseq_BladderTissue_bladder_cell_672
673	SRR6519975	smartseq_BladderTissue_bladder_cell_673
674	SRR6520346	smartseq_BladderTissue_bladder_cell_674
675	SRR6520884	smartseq_BladderTissue_bladder_cell_675
676	SRR6520322	smartseq_BladderTissue_bladder_urothelial_cell_676
677	SRR6519976	smartseq_BladderTissue_bladder_cell_677
678	SRR6520347	smartseq_BladderTissue_bladder_cell_678
679	SRR6520886	smartseq_BladderTissue_bladder_urothelial_cell_679
680	SRR6520344	smartseq_BladderTissue_bladder_urothelial_cell_680
681	SRR6521784	smartseq_BladderTissue_bladder_cell_681
682	SRR6519977	smartseq_BladderTissue_bladder_cell_682
683	SRR6520348	smartseq_BladderTissue_bladder_cell_683
684	SRR6520888	smartseq_BladderTissue_bladder_cell_684
685	SRR6519682	smartseq_BladderTissue_bladder_cell_685
686	SRR6519979	smartseq_BladderTissue_bladder_cell_686
687	SRR6520349	smartseq_BladderTissue_bladder_cell_687
688	SRR6520891	smartseq_BladderTissue_bladder_cell_688
689	SRR6520366	smartseq_BladderTissue_bladder_urothelial_cell_689
690	SRR6519684	smartseq_BladderTissue_bladder_urothelial_cell_690
691	SRR6519980	smartseq_BladderTissue_bladder_cell_691
692	SRR6520350	smartseq_BladderTissue_bladder_cell_692
693	SRR6520893	smartseq_BladderTissue_bladder_urothelial_cell_693
694	SRR6519981	smartseq_BladderTissue_bladder_cell_694
695	SRR6520351	smartseq_BladderTissue_bladder_cell_695
696	SRR6520895	smartseq_BladderTissue_bladder_urothelial_cell_696
697	SRR6519991	smartseq_BladderTissue_bladder_cell_697
698	SRR6520367	smartseq_BladderTissue_bladder_cell_698
699	SRR6520926	smartseq_BladderTissue_bladder_cell_699
700	SRR6520610	smartseq_BladderTissue_bladder_urothelial_cell_700
701	SRR6521834	smartseq_BladderTissue_bladder_urothelial_cell_701
702	SRR6519697	smartseq_BladderTissue_bladder_urothelial_cell_702
703	SRR6520376	smartseq_BladderTissue_bladder_cell_703
704	SRR6520946	smartseq_BladderTissue_bladder_urothelial_cell_704
705	SRR6520634	smartseq_BladderTissue_bladder_urothelial_cell_705
706	SRR6519699	smartseq_BladderTissue_bladder_urothelial_cell_706
707	SRR6520378	smartseq_BladderTissue_bladder_cell_707
708	SRR6520948	smartseq_BladderTissue_bladder_urothelial_cell_708
709	SRR6520656	smartseq_BladderTissue_bladder_urothelial_cell_709
710	SRR6519702	smartseq_BladderTissue_bladder_urothelial_cell_710
711	SRR6520379	smartseq_BladderTissue_bladder_cell_711
712	SRR6520950	smartseq_BladderTissue_bladder_urothelial_cell_712
713	SRR6520678	smartseq_BladderTissue_bladder_cell_713
714	SRR6520001	smartseq_BladderTissue_bladder_cell_714
715	SRR6520380	smartseq_BladderTissue_bladder_cell_715
716	SRR6520952	smartseq_BladderTissue_bladder_urothelial_cell_716
717	SRR6520700	smartseq_BladderTissue_bladder_cell_717
718	SRR6521843	smartseq_BladderTissue_bladder_urothelial_cell_718
719	SRR6519704	smartseq_BladderTissue_bladder_urothelial_cell_719
720	SRR6520002	smartseq_BladderTissue_bladder_cell_720
721	SRR6520381	smartseq_BladderTissue_bladder_cell_721
722	SRR6520954	smartseq_BladderTissue_bladder_urothelial_cell_722
723	SRR6520003	smartseq_BladderTissue_bladder_urothelial_cell_723
724	SRR6520382	smartseq_BladderTissue_bladder_urothelial_cell_724
725	SRR6520958	smartseq_BladderTissue_bladder_urothelial_cell_725
726	SRR6520722	smartseq_BladderTissue_bladder_cell_726
727	SRR6520004	smartseq_BladderTissue_bladder_urothelial_cell_727
728	SRR6520383	smartseq_BladderTissue_bladder_urothelial_cell_728
729	SRR6520960	smartseq_BladderTissue_bladder_urothelial_cell_729
730	SRR6519706	smartseq_BladderTissue_bladder_urothelial_cell_730
731	SRR6520005	smartseq_BladderTissue_bladder_urothelial_cell_731
732	SRR6520384	smartseq_BladderTissue_bladder_urothelial_cell_732
733	SRR6520962	smartseq_BladderTissue_bladder_urothelial_cell_733
