	SRA	newname
9679	SRR6556505	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9679
9680	SRR6557161	smartseq_FatTissue_endothelial_cell_9680
9681		smartseq_FatTissue_natural_killer_cell_9681
9682		smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9682
9683		smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9683
9684	SRR6558410	smartseq_FatTissue_endothelial_cell_9684
9685	SRR6559202	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9685
9686	SRR6559866	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9686
9687	SRR6549329	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9687
9688	SRR6556209	smartseq_FatTissue_natural_killer_cell_9688
9689	SRR6550725	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9689
9690	SRR6551985	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9690
9691	SRR6552346	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9691
9692	SRR6552891	smartseq_FatTissue_B_cell_9692
9693	SRR6553388	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9693
9694	SRR6554425	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9694
9695	SRR6555425	smartseq_FatTissue_myeloid_cell_9695
9696	SRR6555941	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9696
9697	SRR6557163	smartseq_FatTissue_T_cell_9697
9698		smartseq_FatTissue_myeloid_cell_9698
9699		smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9699
9700		smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9700
9701	SRR6558412	smartseq_FatTissue_B_cell_9701
9702	SRR6559204	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9702
9703	SRR6559868	nan_9703
9704	SRR6549331	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9704
9705	SRR6549975	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9705
9706	SRR6556232	smartseq_FatTissue_myeloid_cell_9706
9707	SRR6559676	nan_9707
9708	SRR6550727	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9708
9709	SRR6551503	smartseq_FatTissue_myeloid_cell_9709
9710	SRR6551987	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9710
9711	SRR6552348	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9711
9712	SRR6552893	smartseq_FatTissue_B_cell_9712
9713	SRR6553390	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9713
9714	SRR6554427	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9714
9715	SRR6555427	smartseq_FatTissue_myeloid_cell_9715
9716	SRR6555944	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9716
9717	SRR6556510	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9717
9718	SRR6557166	smartseq_FatTissue_B_cell_9718
9719		smartseq_FatTissue_B_cell_9719
9720		smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9720
9721		smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9721
9722	SRR6558414	smartseq_FatTissue_T_cell_9722
9723	SRR6559206	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9723
9724	SRR6559870	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9724
9725	SRR6549333	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9725
9726	SRR6549977	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9726
9727	SRR6556254	smartseq_FatTissue_T_cell_9727
9728	SRR6550181	smartseq_FatTissue_B_cell_9728
9729	SRR6550730	smartseq_FatTissue_myeloid_cell_9729
9730	SRR6551989	smartseq_FatTissue_myeloid_cell_9730
9731	SRR6552895	smartseq_FatTissue_T_cell_9731
9732	SRR6554429	smartseq_FatTissue_myeloid_cell_9732
9733	SRR6554854	smartseq_FatTissue_B_cell_9733
9734	SRR6555429	smartseq_FatTissue_mesenchymal_stem_cell_of_adipose_9734
9735	SRR6555946	smartseq_FatTissue_myeloid_cell_9735
9736	SRR6556512	smartseq_FatTissue_myeloid_cell_9736
9737	SRR6557168	smartseq_FatTissue_B_cell_9737
9738		smartseq_FatTissue_endothelial_cell_9738
9739		smartseq_FatTissue_B_cell_9739
9740		smartseq_FatTissue_myeloid_cell_9740
9741	SRR6558416	smartseq_FatTissue_T_cell_9741
9742	SRR6559208	smartseq_FatTissue_B_cell_9742
9743	SRR6559872	smartseq_FatTissue_natural_killer_cell_9743
9744	SRR6549335	smartseq_FatTissue_B_cell_9744
9745	SRR6549979	smartseq_FatTissue_natural_killer_cell_9745
9746	SRR6604891	smartseq_SkinTissue_epidermal_cell_9746
9747	SRR6608388	smartseq_SkinTissue_epidermal_cell_9747
9748	SRR6604219	smartseq_SkinTissue_keratinocyte_stem_cell_9748
9749	SRR6604990	smartseq_SkinTissue_basal_cell_of_epidermis_9749
9750	SRR6605734	smartseq_SkinTissue_epidermal_cell_9750
9751	SRR6606433	smartseq_SkinTissue_basal_cell_of_epidermis_9751
9752	SRR6607604	smartseq_SkinTissue_stem_cell_of_epidermis_9752
9753	SRR6604892	smartseq_SkinTissue_keratinocyte_stem_cell_9753
9754	SRR6608408	smartseq_SkinTissue_epidermal_cell_9754
9755	SRR6604236	smartseq_SkinTissue_keratinocyte_stem_cell_9755
9756	SRR6605011	smartseq_SkinTissue_keratinocyte_stem_cell_9756
9757	SRR6606450	smartseq_SkinTissue_keratinocyte_stem_cell_9757
9758	SRR6607620	smartseq_SkinTissue_keratinocyte_stem_cell_9758
9759	SRR6605114	smartseq_SkinTissue_basal_cell_of_epidermis_9759
9760	SRR6608410	smartseq_SkinTissue_keratinocyte_stem_cell_9760
9761	SRR6604239	smartseq_SkinTissue_keratinocyte_stem_cell_9761
9762	SRR6606066	smartseq_SkinTissue_keratinocyte_stem_cell_9762
9763	SRR6606452	smartseq_SkinTissue_keratinocyte_stem_cell_9763
9764	SRR6607044	smartseq_SkinTissue_keratinocyte_stem_cell_9764
9765	SRR6607622	smartseq_SkinTissue_keratinocyte_stem_cell_9765
9766	SRR6605336	smartseq_SkinTissue_basal_cell_of_epidermis_9766
9767	SRR6608412	smartseq_SkinTissue_epidermal_cell_9767
9768	SRR6604241	smartseq_SkinTissue_keratinocyte_stem_cell_9768
9769	SRR6605013	smartseq_SkinTissue_keratinocyte_stem_cell_9769
9770	SRR6606068	smartseq_SkinTissue_keratinocyte_stem_cell_9770
9771	SRR6606454	smartseq_SkinTissue_keratinocyte_stem_cell_9771
9772	SRR6607046	smartseq_SkinTissue_keratinocyte_stem_cell_9772
9773	SRR6607624	smartseq_SkinTissue_keratinocyte_stem_cell_9773
9774	SRR6605558	smartseq_SkinTissue_keratinocyte_stem_cell_9774
9775	SRR6608415	smartseq_SkinTissue_keratinocyte_stem_cell_9775
9776	SRR6604243	smartseq_SkinTissue_keratinocyte_stem_cell_9776
9777	SRR6605016	smartseq_SkinTissue_keratinocyte_stem_cell_9777
9778	SRR6606456	smartseq_SkinTissue_keratinocyte_stem_cell_9778
9779	SRR6607626	smartseq_SkinTissue_keratinocyte_stem_cell_9779
9780	SRR6605780	smartseq_SkinTissue_keratinocyte_stem_cell_9780
9781	SRR6608417	smartseq_SkinTissue_keratinocyte_stem_cell_9781
9782	SRR6604245	smartseq_SkinTissue_keratinocyte_stem_cell_9782
9783	SRR6605018	smartseq_SkinTissue_keratinocyte_stem_cell_9783
9784	SRR6606458	smartseq_SkinTissue_keratinocyte_stem_cell_9784
9785	SRR6607628	smartseq_SkinTissue_keratinocyte_stem_cell_9785
9786	SRR6606003	smartseq_SkinTissue_keratinocyte_stem_cell_9786
9787	SRR6608419	smartseq_SkinTissue_keratinocyte_stem_cell_9787
9788	SRR6604247	smartseq_SkinTissue_keratinocyte_stem_cell_9788
9789	SRR6606071	smartseq_SkinTissue_keratinocyte_stem_cell_9789
9790	SRR6606461	smartseq_SkinTissue_keratinocyte_stem_cell_9790
9791	SRR6607049	smartseq_SkinTissue_keratinocyte_stem_cell_9791
9792	SRR6607631	smartseq_SkinTissue_keratinocyte_stem_cell_9792
9793	SRR6606225	smartseq_SkinTissue_keratinocyte_stem_cell_9793
9794	SRR6608421	smartseq_SkinTissue_keratinocyte_stem_cell_9794
9795	SRR6604250	smartseq_SkinTissue_keratinocyte_stem_cell_9795
9796	SRR6605020	smartseq_SkinTissue_keratinocyte_stem_cell_9796
9797	SRR6606073	smartseq_SkinTissue_keratinocyte_stem_cell_9797
9798	SRR6606463	smartseq_SkinTissue_keratinocyte_stem_cell_9798
9799	SRR6607051	smartseq_SkinTissue_keratinocyte_stem_cell_9799
9800	SRR6607633	smartseq_SkinTissue_keratinocyte_stem_cell_9800
9801	SRR6606448	smartseq_SkinTissue_keratinocyte_stem_cell_9801
9802	SRR6608423	smartseq_SkinTissue_keratinocyte_stem_cell_9802
9803	SRR6604252	smartseq_SkinTissue_keratinocyte_stem_cell_9803
9804	SRR6605022	smartseq_SkinTissue_keratinocyte_stem_cell_9804
9805	SRR6606670	smartseq_SkinTissue_keratinocyte_stem_cell_9805
9806	SRR6608426	smartseq_SkinTissue_keratinocyte_stem_cell_9806
9807	SRR6604254	smartseq_SkinTissue_keratinocyte_stem_cell_9807
9808	SRR6605024	smartseq_SkinTissue_keratinocyte_stem_cell_9808
9809	SRR6606465	smartseq_SkinTissue_keratinocyte_stem_cell_9809
9810	SRR6607635	smartseq_SkinTissue_keratinocyte_stem_cell_9810
9811	SRR6606892	smartseq_SkinTissue_keratinocyte_stem_cell_9811
9812	SRR6608428	smartseq_SkinTissue_keratinocyte_stem_cell_9812
9813	SRR6604256	smartseq_SkinTissue_keratinocyte_stem_cell_9813
9814	SRR6605027	smartseq_SkinTissue_keratinocyte_stem_cell_9814
9815	SRR6606075	smartseq_SkinTissue_keratinocyte_stem_cell_9815
9816	SRR6606467	smartseq_SkinTissue_keratinocyte_stem_cell_9816
9817	SRR6607637	smartseq_SkinTissue_keratinocyte_stem_cell_9817
9818	SRR6607114	smartseq_SkinTissue_keratinocyte_stem_cell_9818
9819	SRR6608390	smartseq_SkinTissue_basal_cell_of_epidermis_9819
9820	SRR6604221	smartseq_SkinTissue_keratinocyte_stem_cell_9820
9821	SRR6605737	smartseq_SkinTissue_keratinocyte_stem_cell_9821
9822	SRR6606435	smartseq_SkinTissue_basal_cell_of_epidermis_9822
9823	SRR6607029	smartseq_SkinTissue_basal_cell_of_epidermis_9823
9824	SRR6607115	smartseq_SkinTissue_keratinocyte_stem_cell_9824
9825	SRR6608430	smartseq_SkinTissue_keratinocyte_stem_cell_9825
9826	SRR6604258	smartseq_SkinTissue_keratinocyte_stem_cell_9826
9827	SRR6605029	smartseq_SkinTissue_leukocyte_9827
9828	SRR6606077	smartseq_SkinTissue_keratinocyte_stem_cell_9828
9829	SRR6606469	smartseq_SkinTissue_keratinocyte_stem_cell_9829
9830	SRR6607338	smartseq_SkinTissue_keratinocyte_stem_cell_9830
9831	SRR6608432	smartseq_SkinTissue_keratinocyte_stem_cell_9831
9832	SRR6604261	smartseq_SkinTissue_keratinocyte_stem_cell_9832
9833	SRR6605031	smartseq_SkinTissue_keratinocyte_stem_cell_9833
9834	SRR6606472	smartseq_SkinTissue_keratinocyte_stem_cell_9834
9835	SRR6607563	smartseq_SkinTissue_keratinocyte_stem_cell_9835
9836	SRR6608434	smartseq_SkinTissue_keratinocyte_stem_cell_9836
9837	SRR6606474	smartseq_SkinTissue_keratinocyte_stem_cell_9837
9838	SRR6607639	smartseq_SkinTissue_keratinocyte_stem_cell_9838
9839	SRR6608269	smartseq_SkinTissue_basal_cell_of_epidermis_9839
9840	SRR6608393	smartseq_SkinTissue_basal_cell_of_epidermis_9840
9841	SRR6604995	smartseq_SkinTissue_basal_cell_of_epidermis_9841
9842	SRR6605739	smartseq_SkinTissue_basal_cell_of_epidermis_9842
9843	SRR6606060	smartseq_SkinTissue_epidermal_cell_9843
9844	SRR6606438	smartseq_SkinTissue_epidermal_cell_9844
9845	SRR6607031	smartseq_SkinTissue_basal_cell_of_epidermis_9845
9846	SRR6607606	smartseq_SkinTissue_keratinocyte_stem_cell_9846
9847	SRR6608491	smartseq_SkinTissue_epidermal_cell_9847
9848	SRR6608395	smartseq_SkinTissue_basal_cell_of_epidermis_9848
9849	SRR6604223	smartseq_SkinTissue_basal_cell_of_epidermis_9849
9850	SRR6604997	smartseq_SkinTissue_stem_cell_of_epidermis_9850
9851	SRR6605741	smartseq_SkinTissue_basal_cell_of_epidermis_9851
9852	SRR6606062	smartseq_SkinTissue_epidermal_cell_9852
9853	SRR6607033	smartseq_SkinTissue_basal_cell_of_epidermis_9853
9854	SRR6603641	smartseq_SkinTissue_basal_cell_of_epidermis_9854
9855	SRR6608397	smartseq_SkinTissue_keratinocyte_stem_cell_9855
9856	SRR6604225	smartseq_SkinTissue_basal_cell_of_epidermis_9856
9857	SRR6604999	smartseq_SkinTissue_epidermal_cell_9857
9858	SRR6605743	smartseq_SkinTissue_basal_cell_of_epidermis_9858
9859	SRR6607611	smartseq_SkinTissue_basal_cell_of_epidermis_9859
9860	SRR6603863	smartseq_SkinTissue_basal_cell_of_epidermis_9860
9861	SRR6608399	smartseq_SkinTissue_basal_cell_of_epidermis_9861
9862	SRR6604228	smartseq_SkinTissue_epidermal_cell_9862
9863	SRR6605001	smartseq_SkinTissue_basal_cell_of_epidermis_9863
9864	SRR6606440	smartseq_SkinTissue_basal_cell_of_epidermis_9864
9865	SRR6607613	smartseq_SkinTissue_basal_cell_of_epidermis_9865
9866	SRR6604215	smartseq_SkinTissue_basal_cell_of_epidermis_9866
9867	SRR6608401	smartseq_SkinTissue_epidermal_cell_9867
9868	SRR6605005	smartseq_SkinTissue_epidermal_cell_9868
9869	SRR6606442	smartseq_SkinTissue_basal_cell_of_epidermis_9869
9870	SRR6607615	smartseq_SkinTissue_epidermal_cell_9870
9871	SRR6604439	smartseq_SkinTissue_keratinocyte_stem_cell_9871
9872	SRR6608404	smartseq_SkinTissue_keratinocyte_stem_cell_9872
9873	SRR6604232	smartseq_SkinTissue_keratinocyte_stem_cell_9873
9874	SRR6605007	smartseq_SkinTissue_keratinocyte_stem_cell_9874
9875	SRR6606064	smartseq_SkinTissue_keratinocyte_stem_cell_9875
9876	SRR6607040	smartseq_SkinTissue_keratinocyte_stem_cell_9876
9877	SRR6604669	smartseq_SkinTissue_keratinocyte_stem_cell_9877
9878	SRR6608406	smartseq_SkinTissue_keratinocyte_stem_cell_9878
9879	SRR6604234	smartseq_SkinTissue_keratinocyte_stem_cell_9879
9880	SRR6605009	smartseq_SkinTissue_keratinocyte_stem_cell_9880
9881	SRR6607042	smartseq_SkinTissue_keratinocyte_stem_cell_9881
9882	SRR6607617	smartseq_SkinTissue_keratinocyte_stem_cell_9882
9883	SRR6607785	smartseq_SkinTissue_stem_cell_of_epidermis_9883
9884	SRR6608437	smartseq_SkinTissue_epidermal_cell_9884
9885	SRR6604263	smartseq_SkinTissue_epidermal_cell_9885
9886	SRR6605035	smartseq_SkinTissue_basal_cell_of_epidermis_9886
9887	SRR6605745	smartseq_SkinTissue_basal_cell_of_epidermis_9887
9888	SRR6606476	smartseq_SkinTissue_basal_cell_of_epidermis_9888
9889	SRR6608314	smartseq_SkinTissue_keratinocyte_stem_cell_9889
9890	SRR6608456	smartseq_SkinTissue_keratinocyte_stem_cell_9890
9891	SRR6604283	smartseq_SkinTissue_keratinocyte_stem_cell_9891
9892	SRR6605053	smartseq_SkinTissue_keratinocyte_stem_cell_9892
9893	SRR6606496	smartseq_SkinTissue_keratinocyte_stem_cell_9893
9894	SRR6607071	smartseq_SkinTissue_keratinocyte_stem_cell_9894
9895	SRR6607655	smartseq_SkinTissue_keratinocyte_stem_cell_9895
9896	SRR6608336	smartseq_SkinTissue_keratinocyte_stem_cell_9896
9897	SRR6608459	smartseq_SkinTissue_keratinocyte_stem_cell_9897
9898	SRR6604285	smartseq_SkinTissue_keratinocyte_stem_cell_9898
9899	SRR6605055	smartseq_SkinTissue_keratinocyte_stem_cell_9899
9900	SRR6607073	smartseq_SkinTissue_keratinocyte_stem_cell_9900
9901	SRR6607657	smartseq_SkinTissue_keratinocyte_stem_cell_9901
9902	SRR6608358	smartseq_SkinTissue_keratinocyte_stem_cell_9902
9903	SRR6608461	smartseq_SkinTissue_keratinocyte_stem_cell_9903
9904	SRR6604287	smartseq_SkinTissue_basal_cell_of_epidermis_9904
9905	SRR6605057	smartseq_SkinTissue_keratinocyte_stem_cell_9905
9906	SRR6607075	smartseq_SkinTissue_keratinocyte_stem_cell_9906
9907	SRR6607659	smartseq_SkinTissue_keratinocyte_stem_cell_9907
9908	SRR6608381	smartseq_SkinTissue_keratinocyte_stem_cell_9908
9909	SRR6608463	smartseq_SkinTissue_basal_cell_of_epidermis_9909
9910	SRR6604289	smartseq_SkinTissue_keratinocyte_stem_cell_9910
9911	SRR6605060	smartseq_SkinTissue_keratinocyte_stem_cell_9911
9912	SRR6608403	smartseq_SkinTissue_keratinocyte_stem_cell_9912
9913	SRR6608465	smartseq_SkinTissue_basal_cell_of_epidermis_9913
9914	SRR6604291	smartseq_SkinTissue_keratinocyte_stem_cell_9914
9915	SRR6607661	smartseq_SkinTissue_keratinocyte_stem_cell_9915
9916	SRR6608425	smartseq_SkinTissue_keratinocyte_stem_cell_9916
9917	SRR6608467	smartseq_SkinTissue_keratinocyte_stem_cell_9917
9918	SRR6604294	smartseq_SkinTissue_keratinocyte_stem_cell_9918
9919	SRR6607077	smartseq_SkinTissue_keratinocyte_stem_cell_9919
9920	SRR6607664	smartseq_SkinTissue_keratinocyte_stem_cell_9920
9921	SRR6608447	smartseq_SkinTissue_keratinocyte_stem_cell_9921
9922	SRR6608470	smartseq_SkinTissue_keratinocyte_stem_cell_9922
9923	SRR6604296	smartseq_SkinTissue_keratinocyte_stem_cell_9923
9924	SRR6605064	smartseq_SkinTissue_keratinocyte_stem_cell_9924
9925	SRR6606090	smartseq_SkinTissue_keratinocyte_stem_cell_9925
9926	SRR6606502	smartseq_SkinTissue_keratinocyte_stem_cell_9926
9927	SRR6607079	smartseq_SkinTissue_keratinocyte_stem_cell_9927
9928	SRR6607666	smartseq_SkinTissue_keratinocyte_stem_cell_9928
9929	SRR6608469	smartseq_SkinTissue_keratinocyte_stem_cell_9929
9930	SRR6608472	smartseq_SkinTissue_keratinocyte_stem_cell_9930
9931	SRR6604298	smartseq_SkinTissue_keratinocyte_stem_cell_9931
9932	SRR6605066	smartseq_SkinTissue_keratinocyte_stem_cell_9932
9933	SRR6606505	smartseq_SkinTissue_keratinocyte_stem_cell_9933
9934	SRR6607668	smartseq_SkinTissue_keratinocyte_stem_cell_9934
9935	SRR6608492	smartseq_SkinTissue_keratinocyte_stem_cell_9935
9936	SRR6608474	smartseq_SkinTissue_keratinocyte_stem_cell_9936
9937	SRR6604300	smartseq_SkinTissue_keratinocyte_stem_cell_9937
9938	SRR6605068	smartseq_SkinTissue_keratinocyte_stem_cell_9938
9939	SRR6606093	smartseq_SkinTissue_keratinocyte_stem_cell_9939
9940	SRR6606507	smartseq_SkinTissue_keratinocyte_stem_cell_9940
9941	SRR6607670	smartseq_SkinTissue_keratinocyte_stem_cell_9941
9942	SRR6608514	smartseq_SkinTissue_keratinocyte_stem_cell_9942
9943	SRR6608476	smartseq_SkinTissue_keratinocyte_stem_cell_9943
9944	SRR6604302	smartseq_SkinTissue_keratinocyte_stem_cell_9944
9945	SRR6606509	smartseq_SkinTissue_keratinocyte_stem_cell_9945
9946	SRR6608007	smartseq_SkinTissue_basal_cell_of_epidermis_9946
9947	SRR6608439	smartseq_SkinTissue_basal_cell_of_epidermis_9947
9948	SRR6604265	smartseq_SkinTissue_epidermal_cell_9948
9949	SRR6605038	smartseq_SkinTissue_basal_cell_of_epidermis_9949
9950	SRR6605748	smartseq_SkinTissue_basal_cell_of_epidermis_9950
9951	SRR6606084	smartseq_SkinTissue_basal_cell_of_epidermis_9951
9952	SRR6606478	smartseq_SkinTissue_keratinocyte_stem_cell_9952
9953	SRR6607055	smartseq_SkinTissue_epidermal_cell_9953
9954	SRR6607642	smartseq_SkinTissue_basal_cell_of_epidermis_9954
9955	SRR6608536	smartseq_SkinTissue_keratinocyte_stem_cell_9955
9956	SRR6608478	smartseq_SkinTissue_keratinocyte_stem_cell_9956
9957	SRR6604305	smartseq_SkinTissue_basal_cell_of_epidermis_9957
9958	SRR6605071	smartseq_SkinTissue_keratinocyte_stem_cell_9958
9959	SRR6606095	smartseq_SkinTissue_keratinocyte_stem_cell_9959
9960	SRR6606511	smartseq_SkinTissue_keratinocyte_stem_cell_9960
9961	SRR6608558	smartseq_SkinTissue_keratinocyte_stem_cell_9961
9962	SRR6608481	smartseq_SkinTissue_keratinocyte_stem_cell_9962
9963	SRR6604307	smartseq_SkinTissue_keratinocyte_stem_cell_9963
9964	SRR6605073	smartseq_SkinTissue_keratinocyte_stem_cell_9964
9965	SRR6606513	smartseq_SkinTissue_keratinocyte_stem_cell_9965
9966	SRR6608580	smartseq_SkinTissue_keratinocyte_stem_cell_9966
9967	SRR6608483	smartseq_SkinTissue_keratinocyte_stem_cell_9967
9968	SRR6605075	smartseq_SkinTissue_epidermal_cell_9968
9969	SRR6606516	smartseq_SkinTissue_keratinocyte_stem_cell_9969
9970	SRR6607672	smartseq_SkinTissue_keratinocyte_stem_cell_9970
9971	SRR6608159	smartseq_SkinTissue_basal_cell_of_epidermis_9971
9972	SRR6608441	smartseq_SkinTissue_basal_cell_of_epidermis_9972
9973	SRR6604267	smartseq_SkinTissue_stem_cell_of_epidermis_9973
9974	SRR6606086	smartseq_SkinTissue_keratinocyte_stem_cell_9974
9975	SRR6606480	smartseq_SkinTissue_basal_cell_of_epidermis_9975
9976	SRR6607057	smartseq_SkinTissue_basal_cell_of_epidermis_9976
9977	SRR6607644	smartseq_SkinTissue_epidermal_cell_9977
9978	SRR6608181	smartseq_SkinTissue_epidermal_cell_9978
9979	SRR6608443	smartseq_SkinTissue_epidermal_cell_9979
9980	SRR6604269	smartseq_SkinTissue_keratinocyte_stem_cell_9980
9981	SRR6605042	smartseq_SkinTissue_stem_cell_of_epidermis_9981
9982	SRR6605750	smartseq_SkinTissue_basal_cell_of_epidermis_9982
9983	SRR6606088	smartseq_SkinTissue_basal_cell_of_epidermis_9983
9984	SRR6606483	smartseq_SkinTissue_epidermal_cell_9984
9985	SRR6607060	smartseq_SkinTissue_basal_cell_of_epidermis_9985
9986	SRR6607646	smartseq_SkinTissue_basal_cell_of_epidermis_9986
9987	SRR6608203	smartseq_SkinTissue_basal_cell_of_epidermis_9987
9988	SRR6608445	smartseq_SkinTissue_basal_cell_of_epidermis_9988
9989	SRR6604272	smartseq_SkinTissue_keratinocyte_stem_cell_9989
9990	SRR6605044	smartseq_SkinTissue_epidermal_cell_9990
9991	SRR6605752	smartseq_SkinTissue_stem_cell_of_epidermis_9991
9992	SRR6606485	smartseq_SkinTissue_basal_cell_of_epidermis_9992
9993	SRR6607648	smartseq_SkinTissue_basal_cell_of_epidermis_9993
9994	SRR6608225	smartseq_SkinTissue_basal_cell_of_epidermis_9994
9995	SRR6608448	smartseq_SkinTissue_basal_cell_of_epidermis_9995
9996	SRR6604274	smartseq_SkinTissue_basal_cell_of_epidermis_9996
9997	SRR6606487	smartseq_SkinTissue_basal_cell_of_epidermis_9997
9998	SRR6607650	smartseq_SkinTissue_basal_cell_of_epidermis_9998
9999	SRR6608247	smartseq_SkinTissue_basal_cell_of_epidermis_9999
10000	SRR6608450	smartseq_SkinTissue_basal_cell_of_epidermis_10000
10001	SRR6604276	smartseq_SkinTissue_epidermal_cell_10001
10002	SRR6605046	smartseq_SkinTissue_epidermal_cell_10002
10003	SRR6605754	smartseq_SkinTissue_basal_cell_of_epidermis_10003
10004	SRR6606489	smartseq_SkinTissue_epidermal_cell_10004
10005	SRR6607066	smartseq_SkinTissue_basal_cell_of_epidermis_10005
10006	SRR6607653	smartseq_SkinTissue_basal_cell_of_epidermis_10006
